title,detail_url,org,price,delivery,scenarios,tags,cert_img
数据测评服务,https://dex.hubei-data.com/product/detail/732,深圳市华傲数据技术有限公司,面议,线下交付,智慧交通，气象气候，民生服务，金融科技，智慧医疗，智能制造，智慧城市，保险科技，智慧物流，智慧文旅，航空航天，科学实验，数字政务,"['合规认证', '可交易']",
数据治理服务,https://dex.hubei-data.com/product/detail/731,深圳市华傲数据技术有限公司,面议,线下交付,智慧交通，民生服务，气象气候，金融科技，人工智能，智慧医疗，消费互联网，智慧城市，智能制造，保险科技，智慧物流，智慧文旅，航空航天，科学实验，数字政务,"['合规认证', '可交易']",
数据开放服务,https://dex.hubei-data.com/product/detail/730,深圳市华傲数据技术有限公司,面议,线下交付,智慧城市，数字政务,"['合规认证', '可交易']",
企业图谱数据服务,https://dex.hubei-data.com/product/detail/720,人民数据管理（北京）有限公司,面议,线下交付,金融科技，智慧城市，保险科技，数字政务,"['合规认证', '可交易']",
企业税务信息数据服务,https://dex.hubei-data.com/product/detail/719,人民数据管理（北京）有限公司,面议,线下交付,金融科技，保险科技，数字政务,"['合规认证', '可交易']",
企业经营信息数据服务,https://dex.hubei-data.com/product/detail/718,人民数据管理（北京）有限公司,面议,线下交付,金融科技，智慧城市，保险科技，数字政务,"['合规认证', '可交易']",
工商经营信息数据服务,https://dex.hubei-data.com/product/detail/717,人民数据管理（北京）有限公司,面议,线下交付,金融科技，智慧城市，保险科技，数字政务,"['合规认证', '可交易']",
电商商品级数据服务,https://dex.hubei-data.com/product/detail/713,人民数据管理（北京）有限公司,面议,线下交付,暂无,"['合规认证', '可交易']",
文旅数据服务,https://dex.hubei-data.com/product/detail/712,人民数据管理（北京）有限公司,面议,线下交付,智慧城市，数字政务，民生服务，智慧文旅,"['合规认证', '可交易']",
知识产权数据服务,https://dex.hubei-data.com/product/detail/711,人民数据管理（北京）有限公司,面议,线下交付,智慧城市，金融科技，保险科技，人工智能，数字政务,"['合规认证', '可交易']",
电商汇总数据服务,https://dex.hubei-data.com/product/detail/708,人民数据管理（北京）有限公司,面议,线下交付,数字政务，智慧城市,"['合规认证', '可交易']",
医药行业数据服务,https://dex.hubei-data.com/product/detail/707,人民数据管理（北京）有限公司,面议,线下交付,智慧医疗，金融科技，智慧城市，保险科技，数字政务，人工智能,"['合规认证', '可交易']",
舆情数据服务,https://dex.hubei-data.com/product/detail/706,人民数据管理（北京）有限公司,面议,线下交付,人工智能，金融科技，智慧城市，保险科技，数字政务,"['合规认证', '可交易']",
司法涉诉数据服务,https://dex.hubei-data.com/product/detail/705,人民数据管理（北京）有限公司,面议,线下交付,金融科技，智慧城市，保险科技，数字政务,"['合规认证', '可交易']",
产业链数据服务,https://dex.hubei-data.com/product/detail/704,人民数据管理（北京）有限公司,面议,线下交付,金融科技，保险科技，智慧城市，数字政务，智能制造,"['合规认证', '可交易']",
行政处罚数据服务,https://dex.hubei-data.com/product/detail/703,人民数据管理（北京）有限公司,面议,线下交付,金融科技，智慧城市，保险科技，数字政务,"['合规认证', '可交易']",
招投标数据服务,https://dex.hubei-data.com/product/detail/702,人民数据管理（北京）有限公司,面议,线下交付,金融科技，智慧城市，保险科技，数字政务,"['合规认证', '可交易']",
语料数据服务,https://dex.hubei-data.com/product/detail/699,人民数据管理（北京）有限公司,面议,线下交付,人工智能,"['合规认证', '可交易']",
授权采集数据服务,https://dex.hubei-data.com/product/detail/697,人民数据管理（北京）有限公司,面议,线下交付,金融科技，智慧城市，保险科技，数字政务,"['合规认证', '可交易']",
专题数据服务,https://dex.hubei-data.com/product/detail/696,人民数据管理（北京）有限公司,面议,线下交付,人工智能，智慧城市，智慧医疗，金融科技，保险科技，数字政务，智能制造，智慧物流，智慧文旅，民生服务，气象气候,"['合规认证', '可交易']",
房信数据服务,https://dex.hubei-data.com/product/detail/694,人民数据管理（北京）有限公司,面议,线下交付,金融科技，保险科技，智慧城市，数字政务，民生服务,"['合规认证', '可交易']",
工商基础信息数据服务,https://dex.hubei-data.com/product/detail/693,人民数据管理（北京）有限公司,面议,线下交付,金融科技，智慧城市，数字政务，保险科技,"['合规认证', '可交易']",
数据共享服务,https://dex.hubei-data.com/product/detail/692,深圳市华傲数据技术有限公司,面议,线下交付,智慧交通，民生服务，气象气候，人工智能，金融科技，智慧医疗，消费互联网，智慧城市，智能制造，智慧物流，保险科技，航空航天，智慧文旅，科学实验，数字政务,"['合规认证', '可交易']",
数据安全服务,https://dex.hubei-data.com/product/detail/691,深圳市华傲数据技术有限公司,面议,线下交付,智慧交通，身份验证，气象气候，民生服务，金融科技，人工智能，消费互联网，智慧医疗，智慧城市，智能制造，保险科技，智慧物流，智慧文旅，航空航天，科学实验，数字政务,"['合规认证', '可交易']",
数据合规评估,https://dex.hubei-data.com/product/detail/686,北京大成（武汉）律师事务所,面议,线下交付,智慧交通，气象气候，智慧文旅，数字政务，科学实验，智慧物流，身份验证，金融科技，智慧医疗，民生服务，智慧城市，人工智能，消费互联网，保险科技，航空航天，智能制造,['可交易'],
数据采集汇聚服务,https://dex.hubei-data.com/product/detail/675,深圳市华傲数据技术有限公司,面议,线下交付,智慧交通，身份验证，气象气候，民生服务，金融科技，人工智能，智慧医疗，消费互联网，智慧城市，智能制造，保险科技，智慧物流，航空航天，智慧文旅，科学实验，数字政务,"['合规认证', '可交易']",
授权运营平台与第三方交易机构平台对接服务,https://dex.hubei-data.com/product/detail/641,杭州数梦工场科技有限公司,面议,线下交付,智慧交通，气象气候，金融科技，智慧医疗，身份验证，人工智能，智慧城市,"['合规认证', '可交易']",
授权运营平台与第三方身份认证对接服务,https://dex.hubei-data.com/product/detail/640,杭州数梦工场科技有限公司,面议,线下交付,身份验证,"['合规认证', '可交易']",
授权运营平台与第三方系统页面集成对接服务,https://dex.hubei-data.com/product/detail/639,杭州数梦工场科技有限公司,面议,线下交付,身份验证，智慧交通，气象气候，金融科技，智慧医疗，智慧城市，数字政务,"['合规认证', '可交易']",
数据产品开发服务,https://dex.hubei-data.com/product/detail/626,清雁科技（北京）有限公司,面议,线下交付,智慧交通，身份验证，民生服务，气象气候，金融科技，人工智能，消费互联网，智慧医疗，智慧城市，智能制造，智慧物流，保险科技，航空航天，智慧文旅，科学实验，数字政务,"['合规认证', '可交易']",
数据产品合规使用指导服务,https://dex.hubei-data.com/product/detail/625,杭州数梦工场科技有限公司,面议,线下交付,智慧交通，气象气候，金融科技，智慧医疗，智慧城市，民生服务，数字政务,"['合规认证', '可交易']",
应用接入安全保障服务,https://dex.hubei-data.com/product/detail/624,杭州数梦工场科技有限公司,面议,线下交付,智慧交通，气象气候，金融科技，智慧医疗，身份验证，民生服务，智慧城市，数字政务,"['合规认证', '可交易']",
数据资产成本归集服务,https://dex.hubei-data.com/product/detail/623,清雁科技（北京）有限公司,面议,线下交付,智慧交通，身份验证，民生服务，气象气候，金融科技，人工智能，消费互联网，智慧医疗，智慧城市，智能制造，智慧物流，保险科技，航空航天，智慧文旅，科学实验，数字政务,"['合规认证', '可交易']",
产品合规审核流程跟办服务,https://dex.hubei-data.com/product/detail/622,杭州数梦工场科技有限公司,面议,线下交付,身份验证，智慧医疗，金融科技，智慧交通，气象气候，民生服务，数字政务,"['合规认证', '可交易']",
数据质量评价模型计算服务,https://dex.hubei-data.com/product/detail/621,清雁科技（北京）有限公司,面议,线下交付,智慧交通，身份验证，民生服务，气象气候，金融科技，人工智能，消费互联网，智慧医疗，智慧城市，智能制造，智慧物流，保险科技，航空航天，智慧文旅，科学实验，数字政务,"['合规认证', '可交易']",
数据交易流通环境搭建,https://dex.hubei-data.com/product/detail/620,清雁科技（北京）有限公司,面议,线下交付,智慧交通，身份验证，民生服务，气象气候，金融科技，人工智能，消费互联网，智慧医疗，智慧城市，智能制造，保险科技，智慧物流，智慧文旅，航空航天，科学实验，数字政务,"['合规认证', '可交易']",
