applicationType,categoryLabels,categoryName,categoryNames,companyName,componentCode,componentId,componentName,createId,createTime,cycle,dataFrequency,dataProductClassification,description,downDate,downPerson,id,identificationStatus,keyword,logo,merchantId,saleType,serviceType,status,upPerson,updateId,updateTime
1,"[""科技创新"", ""交通运输"", ""商贸流通"", ""医疗健康"", ""文化旅游"", ""社会应用"", ""就业创业""]",金融服务,"[""金融服务"",""科技创新"",""交通运输"",""商贸流通"",""医疗健康"",""文化旅游"",""社会应用"",""就业创业""]",上海玖章数盾科技有限公司,JSPTZJ202601130001,1768272574518,身份信息比对,175748949958494,1768272574000,,2,4,基于用户授权，实时核验个人身份信息（加密）真伪，返回一致或不一致,,,5803,0,个人身份核验,d9004ccf9430160ea441ea3f1733319c,175748949961358,,1,55,,0,1768526017000
1,[],商贸流通,"[""商贸流通""]",四川存善堂药业有限责任公司,JSDE.01.11.492761,1768201417167,医药流通多品类采销交易全量资产数据集,176777480560259,1768201417000,,4,1,医药流通行业专业化交易数据集，是面向医药企业、行业研究机构、数据应用服务商的高质量数据资产。数据源自四川存善堂药业业务管理系统，经系统校验与人工复核，真实可追溯，覆盖商品基础、交易核心、业务流转全维度信息，完整覆盖医药采销全流程，可支撑合规审计、供应链优化等核心场景，满足江苏数据交易所挂牌标准，为数据资产市场化应用提供可靠支撑。,,,5801,0,医药流通、采销交易、合规追溯、供应链管理,46b69045e2a633419d67b8a1b4dac924,176777627957480,,99,55,,0,1768525955000
1,"[""社会应用""]",其他,"[""其他"",""社会应用""]",广东德生科技股份有限公司,JSDE.03.11.441520,1764213652462,电信诈骗核验,176034298787441,1764213652000,,2,3,基于各地公安机关办案流程，整合公开认定的从事电信诈骗的违法犯罪人员名单信息，提供精准数据核验服务。,,,5143,0,电信诈骗核验,a7b97392129df13700911d0316838682,173760001935844,,1,55,,0,1768525911000
1,"[""城市治理""]",绿色低碳,"[""绿色低碳"",""城市治理""]",江苏尚维斯环境科技股份有限公司,JSPTZJ202512080002,1765162396442,尚云环在线运维管理体系,176336130461352,1765162396000,,4,1,自研平台涉及运维人员巡检、校准、更换仪器配件等,,,5307,0,污水、废气监测运维,65b7ebdaf5e25008eec8d300d42fb1a5,176344320503112,,3,55,,0,1768459500000
1,"[""城市治理"", ""绿色低碳""]",工业制造,"[""工业制造"",""城市治理"",""绿色低碳""]",响水县灌江水务有限责任公司,JSDE.09.11.214765,1768185559200,自来水生产销售运营多维数据集,176017273338737,1768185559000,,2,1,本数据集聚焦自来水处理销售全流程，整合响水县灌江水务有限责任公司的日常运营数据，包括水源监测、生产调度、出厂水质、泵房/净水车间等关键设施运行参数，制水能耗内数据，和自来水销售、售后等各环节数据，经清洗、结构化处理及质量评估（确保数据规范、完整、准确），为企业优化运维、销售流程、保障水质安全、支撑管理决策提供精准数据支撑，助力提升自来水处理的精细化管理水平与服务质量。,,,5793,0,水质监测；设备运维，制水，自来水销售,42dfaa767f8666f1d1e44d9880346bdc,176017273341606,,3,55,,0,1768362701000
1,"[""商贸流通""]",现代农业,"[""现代农业"",""商贸流通""]",响水县灌江生态农场有限公司,JSPTZJ202601130003,1768302605541,粮食收购储存检测销售数据集,176647390410343,1768302605000,,3,1,本数据集聚焦粮食收购储存销售全流程，整合响水县灌江生态农场有限公司的日常运营数据，包括粮食入库数据，商品粮/储备粮仓汇总数据，粮食销售数据，粮情数据，粮食存储监测数据等，经清洗、结构化处理及质量评估（确保数据规范、完整、准确），用于分析企业粮食各业务板块的运营效率，为企业粮食板块收购、存储、销售等环节优化提升决策支撑。,,,5810,0,粮食收购、储存，监测，粮情，粮食销售,5e10b25a08e2bdfa00f588eb753358e9,176794937032112,,3,55,,0,1768362593000
1,[],绿色低碳,"[""绿色低碳""]",盐城润都新能源有限公司,JSPTZJ202601130002,1768273818124,光储充站点碳减排分析数据集,176768728401750,1768273818000,,2,1,本产品是基于光储充一体化场站（光伏、储能、充电桩）的实时运行数据构建的标准化碳资产数据集。通过对光伏发电量、储能充放电量、电网购电量及充电负荷的深度清洗与关联计算，精准量化绿电消纳比例与碳减排效益。它为企业提供了可审计的碳数据底座，有效支撑零碳认证、ESG 合规披露及能源收益优化。,,,5804,0,光储充一体化；碳减排核算；绿电消纳；ES,93c70f1c89d7084053f88d03bda396a2,176768728410765,,1,55,,0,1768362573000
1,"[""金融服务"", ""社会应用"", ""科技创新"", ""商贸流通"", ""其他""]",交通运输,"[""交通运输"",""金融服务"",""社会应用"",""科技创新"",""商贸流通"",""其他""]",上海玖章数盾科技有限公司,JSDE.00.11.315507,1768191256171,车辆信息查询,175748949958494,1768191256000,,4,4,通过输入车辆VIN 码，调用查询车辆基础配置数据，包括汽车的厂家名称、品牌、车系、车身形式、年款、排量、排放标准、厂商指导价格、车门车座、燃油类型、驱动方式、发动机缸数、最大功率等。用于线上车辆相关服务信息预填、二手车交易、车辆价值评估等场景。,,,5800,0,车辆基础配置数据查询,d9004ccf9430160ea441ea3f1733319c,175748949961358,,1,55,,0,1768289819000
1,[],金融服务,"[""金融服务""]",南通征信有限公司,ntzx/000021,1768284522113,企业住房储金分析,174891461980757,1768284601000,,4,4,“企业住房储金分析” 支持批量查询与历史对比分析，通过对企业住房公积金缴存人数、缴存基数与变动趋势的综合研判，辅助用户识别企业用工结构变化、成本压力与经营稳定性。,,,5809,0,"缴存人数,缴存金额,连续缴存月数",963e67a31f09caefca18dbbdde322719,174891461981889,,1,57,,,1768284601000
1,[],金融服务,"[""金融服务""]",南通征信有限公司,ntzx/000022,1768284712028,企业社会保障分析,174891461980757,1768284584000,,4,4,“企业社会保障分析” 基于企业社保缴纳数据，支持批量查询与历史趋势分析，综合评估企业参保规模、缴纳连续性及变动情况，帮助用户识别企业用工稳定性、经营合规水平与潜在信用风险。,,,5808,0,"缴费人数,缴费金额,社保缴纳比例",963e67a31f09caefca18dbbdde322719,174891461981889,,1,57,,,1768284584000
1,[],金融服务,"[""金融服务""]",南通征信有限公司,ntzx/000025,1768284097113,养老机构运营评估,174891461980757,1768284557000,,4,4,“养老机构运营评估” 整合养老机构基础信息、运营状况及历史变化数据，支持批量查询与多维度评估分析，帮助用户全面掌握机构运营能力、合规水平与服务稳定性。,,,5807,0,"评定等级,实际入住率,床位数量",963e67a31f09caefca18dbbdde322719,174891461981889,,1,57,,,1768284557000
1,[],金融服务,"[""金融服务""]",南通征信有限公司,ntzx/000023,1768284479872,养老制造企业产业分析,174891461980757,1768284535000,,4,4,“养老制造企业产业分析” 聚焦养老制造相关企业，支持批量查询与产业链结构分析，系统识别企业规模分布、技术方向与产业集聚特征，帮助用户评估产业发展潜力、上下游关联风险与投资机会，为产业规划提供可靠的数据支持。,,,5806,0,"产品认证,质量认证,产能利用率",963e67a31f09caefca18dbbdde322719,174891461981889,,1,57,,,1768284535000
1,[],金融服务,"[""金融服务""]",南通征信有限公司,ntzx/000024,1768284186715,养老服务企业产业分析,174891461980757,1768284330000,,4,4,“养老服务企业产业分析” 围绕养老服务企业的产业分布、经营规模与发展趋势，支持批量查询与历史演变分析，辅助用户研判行业发展态势、企业竞争格局及潜在风险，为产业投资与政策制定提供高效、系统的数据支撑。,,,5805,0,"备案许可,考核等级,专业能力",963e67a31f09caefca18dbbdde322719,174891461981889,,1,57,,,1768284330000
1,[],城市治理,"[""城市治理""]",扬州大数据集团有限公司,YZDSJ/000010,1767753822171,企业食品经营安全核验,174460126652085,1767753722000,,2,4,"企业食品经营安全核验是服务于食品经营者、监管机构
及公共的全链路许可与监管数据服务产品，通过标准化
API接口与动态数据更新机制。该产品支持输入统一社会
信用代码一键获取企业名称、是否有经营许可证、是否
检查异常等信息。",,,5787,0,"食品经营,食品,安全核验",ee1b3855486aa9166df59be9e1d66ece,174460126660887,,1,17,,0,1768147201000
1,"[""其他""]",科技创新,"[""科技创新"",""其他""]",重庆维普资讯有限公司,JSDE.00.11.281461,1767512111306,学术文献数据集,176662650367630,1767512111000,,2,1,"1、收录期刊15000余种，文章总量达7800余万篇，年更新量180余万篇；收录年份从1989年至今，部分可追溯到1920年；
2、期刊资源为国内正式出版发行的学术期刊，语言载体主要为中文，部分刊物为英文；
3、拥有完善的数字化加工体系，数据源文献达到15个字段深度，参考文献达到10个字段深度，提供数据字典便于标识与利用；
4、学科门类覆盖齐全，参照中图法，共分为35个一级学科，457个二级学科。",,,5773,0,文献、论文、学术文献、学术期刊,979f124032818449836aed4c68558913,176662730238225,,3,55,,0,1767941377000
1,[],交通运输,"[""交通运输""]",南京交控积图网络科技有限公司,JSPTZJ202601090001,1767926739884,南京南站网约车运营服务平台数据集,173380890526117,1767926739000,,8,4,南京交控积图网络科技有限公司在平台运营过程中对进出场车牌数据、车位状态数据、车辆事件数据、网约车车牌号等数据进行数据收集、分析、研究和设计，能够更加高效地评估南京南站的车辆及人员流动情况，指导停车场的运营管理，改善乘客在南京南站的乘车效率与出行体验。,,,5789,0,南京南站、网约车、南京南站停车场,,173760001935761,,2,55,,0,1767941363000
1,[],商贸流通,"[""商贸流通""]",仁寿智仁智慧科技有限公司,JSDE.01.11.278597,1767606337107,智慧商贸商户一体化运营对账数据资产,176699320026823,1767606337000,,2,1,仁寿智仁智慧科技有限公司自研的智慧商贸商户一体化运营对账数据资产，涵盖四川眉山 2020 年以来商贸商户运营全流程结构化数据，整合商户管理、交易运营、对账结算三大主题，支持 7*24 小时实时更新。该资产可通过 API 接口与文件下载交付，为商贸企业提供商户管理、结算对账、合规风控等场景数据支撑，助力企业提升核心竞争力。,,,5783,0,智慧商贸、商户运营、对账数据,deec6f676696a65b16eabc3fb0d2c526,176699410774986,,99,55,,0,1767768673000
1,[],金融服务,"[""金融服务""]",宿迁市数据交易服务有限责任公司,sqdx/000069,1767180680512,金融助贷核验,173380890526175,1767180802000,,8,4,提供金融助贷核验服务,,,5770,0,金融助贷,,173760001935819,,1,17,,0,1767715201000
1,[],绿色低碳,"[""绿色低碳""]",宿迁市数据交易服务有限责任公司,sqdx/000068,1767180685152,宿迁市危险废物经营许可证指定年份区域统计服务,173380890526175,1767180984000,,8,4,整合年份与区域双查询维度，输入目标年份和区县名称即可统计对应范围内的获证企业数量，为区县年度环保工作复盘/特定区域危废处置能力增量评估/针对性产业扶持政策制定等场景，提供精细化数据支撑。,,,5771,0,统计服务,,173760001935819,,1,17,,0,1767715201000
1,[],绿色低碳,"[""绿色低碳""]",宿迁市数据交易服务有限责任公司,sqdx/000067,1767181358454,宿迁市危险废物经营许可证状态及属地联合查询服务,173380890526175,1767181009000,,1,4,整合危险废物经营企业的属地信息与许可证状态查询功能，通过输入企业名称，一次性获取所属行政区域及许可证当前有效性结果。,,,5772,0,状态及属地,,173760001935819,,1,17,,0,1767715201000
1,[],其他,"[""其他""]",广东德生科技股份有限公司,JSDE.03.11.202671,1764212623976,人员司法涉诉核验,176034298787441,1764212623000,,2,3,基于各级检察院办案流程，整合公开的审查、侦办、公诉环节信息，提供精准司法数据核验服务。,,,5139,0,人员履历核验,a7b97392129df13700911d0316838682,173760001935844,,1,55,,0,1767687176000
1,[],城市治理,"[""城市治理""]",江油鸿飞大数据服务有限公司,JSDE.01.11.793716,1767513714408,智慧燃气运营核心数据资产包,176699170088757,1767513714000,,2,1,智慧燃气运营核心数据资产包是一套面向燃气企业的综合性数据集，涵盖江油市范围内 7*24 小时实时产生并每日更新汇总的表计档案、客户档案、缴费记录、气价等核心运营数据。数据以结构化形式呈现，包含气表设备信息、客户基础信息、缴费交易详情、气价标准规范等关键字段，支持数据导出，可满足燃气企业运营管理、客户服务、决策分析、安全防控等多场景的数据需求，助力企业实现高效运营与合规管理。,,,5774,0,智慧燃气、燃气运营,a39c71f8847ce27145980525cc9c387d,176699221034586,,99,55,,0,1767687125000
