apiAccessPermissions,apiApplicationScenarios,apiBuyPermissions,apiUpdateRequency,auditOpinion,auditStatus,buyCount,code,collCount,collectTime,commentNum,commodityAttribute,commodityType,companyName,cplb,createTime,createTime_begin,createTime_end,dataAcquisition,dataArea,dataClassification,dataFormat,dataIndustry,dataIntroduce,dataPermission,dataPrice,dataSector,dataSource,dataStartTime,dataType,dataUrl,dateEndTime,deleted,deliveryMethod,downCount,effectiveDes,finishTime,freeCount,homeUrl,id,industryName,industryType,isDeleted,isFace,jfxt,keys,logoUrl,longTime,name,notes,pageUrl,periodValidity,productCommitment,productReviewReports,productStatus,publishType,replaceTime,sectorName,supplierIntroduce,tenantId,updateBy,updateTime,version,viewCount
,,,,通过,1,0,,0,2021-12-15 17:29:38,,1,6,箩筐遥感技术有限公司,,2021-12-15 17:40:46,,,,all,2,,1452570030065696770,,2,,1452570435235463169,,,3,http://www.11467.com/qiye/98515623.htm,,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1692587739513_林火.png,1471052603601190913,软件信息服务,,0,1,数据应用程序,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1692006743548_箩筐遥感_英文_彩色 (1).png,,火点监测数据-林火,"林火法律法规，是法定业务，是刚需
《森林防火条例》第一条：“为了有效预防和扑救森林火灾，保障人民生命财产安全，保护森林资源，维护生态安全，根据《中华人民共和国森林法》，制定本条例。”
《森林防火条例》第三条“森林防火工作实行预防为主、积极消灭的方针。”
《森林防火条例》第九条“国家支持森林防火科学研究，推广和应用先进的科学技术，提高森林防火科技水平。”",,,,,0,,,城市管理,,,lkkj,2026-01-25 00:16:36,804,801
,,,,同意,1,0,,0,,,1,5,,,2021-12-15 17:41:38,,,,,,,"1452570030065696770,1452570067478888449",,,,"1452570235813085186,1452570554785710082",,,,,,0,3,0,失效,2022-01-15,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639561296064_研报.png,1471052819314245633,"软件信息服务,金融",,0,,数据咨询服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639561288429_研报.png,false,智慧券商-研报识别,借助第四范式强大AI平台，帮忙券商更准确、实时地捕捉市场动态，洞察商机。,,,,,0,1,,"人工智能,金融服务",,,dsfs,2026-01-25 00:16:36,808,807
,,,,1,1,0,,0,,,1,1,,,2021-12-15 17:42:44,,,,all,2,,1452570030065696770,,2,0.0,1452570235813085186,,2021-12-15,,,2021-12-16,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639561362650_情绪分析.png,1471053096410939393,软件信息服务,,0,1,数据治理服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639561358503_情绪分析.png,,面向长文本的情绪分类,情绪分析是使用自然语言处理相关方法对带有情感色彩的主观性文本进行分析、处理、归纳和推理的过程。现存的情绪分析的方法主要分为两类，一是基于词典和规则的方法，二是基于多类分类的机器学习方法。,,30,,,0,,,人工智能,,,admin,2026-01-25 00:16:35,789,788
,,,,同意,1,0,,0,,,1,5,,,2021-12-15 17:43:25,,,,,,,"1452570030065696770,1452570067478888449",,,,"1452570235813085186,1452570554785710082",,,,,,0,4,0,失效,2022-01-15,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639561402636_投顾.png,1471053268494843905,"软件信息服务,金融",,0,,数据咨询服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639561393994_投顾.png,false,智慧券商-智能投顾,借助第四范式强大AI平台，帮忙券商更准确、实时地捕捉市场动态，洞察商机。,,,,,0,1,,"人工智能,金融服务",,,dsfs,2026-01-25 00:16:35,806,805
,,,,通过,1,0,,0,2021-12-15 17:36:49,,1,6,箩筐遥感技术有限公司,,2021-12-15 17:46:15,,,,all,2,,"1452570030065696770,1452569922729263106",,2,,1452570323880886273,,,3,https://www.luokung.com/,,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639561475550_微信截图_20211215174420.png,1471053984215072769,"软件信息服务,通信",,0,1,数据应用程序,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1692006743548_箩筐遥感_英文_彩色 (1).png,,运营商小区业务覆盖（蓝图系统）,赋予使用者建立地图和泛时空大数据的管理、应用、安全能力。面向行业大客户，提供私有地图服务、私有制图服务、私有时空业务数据实时轨迹分析服务。制成地图格式的行业knowhow知识点，同样地，这些数据完全为客户私有。面向移动应用的产品开发者、业务运营者、服务汇入者，提供地图服务+位置数据服务。通过组件化、个性化的选择使用，助力使用者构建自己的可运营地图。提供海量时空数据运算服务，提供百万电子围栏，时空精准画像等综合服务，并向开发者开放，共同打造时空运算生态。,,,,,0,,,企业服务,,,lkkj,2026-01-25 00:16:34,810,805
,,,,同意,1,0,,0,,,1,5,,,2021-12-15 17:46:27,,,,,,,"1452570030065696770,1452570067478888449",,,,"1452570235813085186,1452570554785710082",,,,,,0,3,0,失效,2022-01-15,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639561585547_高频.png,1471054033472978946,"软件信息服务,金融",,0,,数据应用程序,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639561572067_高频.png,false,智慧券商-高频交易决策引擎,借助第四范式强大AI平台，帮忙券商更准确、实时地捕捉市场动态，洞察商机。,,,,,0,1,,"人工智能,金融服务",,,dsfs,2026-01-25 00:16:34,804,803
,,,,同意,1,0,,0,,,1,5,,,2021-12-15 17:50:14,,,,,,,1452570030065696770,,,,"1452570235813085186,1452570598934953985",,,,,,0,3,0,失效,2022-01-15,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639561802402_慢病.png,1471054984430747650,软件信息服务,,0,,数据治理服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639663154504_智慧医疗-慢病风险预测.png,false,智慧医疗-慢病风险预测,借助第四范式面向医疗行业的人工智能解决方案，实现医疗医药企业全链路的智能化转型。,,,,,0,1,,"人工智能,生活服务",,,admin,2026-01-25 00:16:34,800,797
,,,,同意,1,0,,0,,,1,5,,,2021-12-15 17:56:55,,,,,,,1452570030065696770,,,,"1452570235813085186,1452570598934953985",,,,,,0,3,0,失效,2021-12-15,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639562206608_疫情.png,1471056668917760002,软件信息服务,,0,,数据咨询服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639663288658_智慧医疗-AI医学识别.png,false,智慧医疗-AI医学识别,借助第四范式面向医疗行业的人工智能解决方案，实现医疗医药企业全链路的智能化转型。,,,,,0,1,,"人工智能,生活服务",,,admin,2026-01-25 00:16:33,800,797
,,,,同意,1,0,,0,,,1,5,,,2021-12-15 17:59:40,,,,,,,1452570030065696770,,,,"1452570598934953985,1452570235813085186,1483744340954181633",,,,,,0,3,0,失效,2022-01-15,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639562377535_新生儿.png,1471057357505036289,软件信息服务,,0,,数据咨询服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639663268689_智慧医疗-AI药物研发.png,false,智慧医疗-AI药物研发,借助第四范式面向医疗行业的人工智能解决方案，实现医疗医药企业全链路的智能化转型,,,,,0,1,,"人工智能,医疗健康,生活服务",,,admin,2026-01-25 00:16:33,810,805
,,,,同意,1,0,,0,,,1,5,,,2021-12-15 18:01:28,,,,,,,1452570030065696770,,,,"1452570598934953985,1452570235813085186,1483744340954181633",,,,,,0,4,0,失效,2022-01-15,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639562485840_癌.png,1471057812205338625,软件信息服务,,0,,数据咨询服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639663198244_智慧医疗-AI辅助决策.png,false,智慧医疗-AI辅助决策,借助第四范式面向医疗行业的人工智能解决方案，实现医疗医药企业全链路的智能化转型,,,,,0,1,,"人工智能,医疗健康,生活服务",,,admin,2026-01-25 00:16:33,823,818
,,,,1,1,0,,0,,,1,1,,,2021-12-15 18:09:52,,,,all,2,,1452570030065696770,,2,0.0,1452570235813085186,,2021-12-15,,,2021-12-16,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639562991133_情绪分析.png,1471059926197469186,软件信息服务,,0,1,数据治理服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639562987227_情绪分析.png,,面向短文本的情绪分类,情绪分析是使用自然语言处理相关方法对带有情感色彩的主观性文本进行分析、处理、归纳和推理的过程。现存的情绪分析的方法主要分为两类，一是基于词典和规则的方法，二是基于多类分类的机器学习方法。,,30,,,0,,,人工智能,,,admin,2026-01-25 00:16:32,790,789
,,,,1,1,0,,0,,,1,1,,,2021-12-15 18:16:45,,,,all,2,,1452570030065696770,,2,0.0,1452570235813085186,,2021-12-15,,,2021-12-16,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639629221455_情绪分析2.jpeg,1471061657102843906,软件信息服务,,0,1,数据治理服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639629217024_情绪分析2.jpeg,,面向多语种长文本的情绪分类,情绪分析是使用自然语言处理相关方法对带有情感色彩的主观性文本进行分析、处理、归纳和推理的过程。现存的情绪分析的方法主要分为两类，一是基于词典和规则的方法，二是基于多类分类的机器学习方法。,,30,,,0,,,人工智能,,,admin,2026-01-25 00:16:31,792,789
,,,,同意,1,0,,0,,,1,5,,,2021-12-15 18:21:43,,,,,,,1452570030065696770,,,,"1452570323880886273,1452570235813085186",,,,,,0,3,0,失效,2022-01-15,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639563701992_企业一站式0.png,1471062910113415169,软件信息服务,,0,,数据治理工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639563689316_企业一站式0.png,false,企业一站式数智运营平台,通过智能推荐、智能搜索、智能推送、对话机器人、数据治理等服务，帮助企业打通线上线下资源，提高流量运营效率，快速实现多个场景的智能运营，提升用户留存、用户复购、客单价、GMV等核心业务指标。,,,,,0,1,,"人工智能,企业服务",,,dsfs,2026-01-25 00:16:31,804,803
,,,,同意,1,0,,0,,,1,5,,,2021-12-15 18:29:47,,,,,,,1452570030065696770,,,,"1452570235813085186,1452570598934953985",,,,,,0,3,0,失效,2022-01-15,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639564171251_吃.png,1471064938181033985,软件信息服务,,0,,数据治理工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639564165646_吃.png,false,自动决策类机器学习平台,第四范式倾力打造的新一代低门槛、标准化、自动化人工智能机器学习平台产品系列，全栈领先的AutoML算法，降低AI技术门槛。,,,,,0,1,,"人工智能,生活服务",,,dsfs,2026-01-25 00:16:30,801,800
,,,,1,1,0,,0,,,1,1,,,2021-12-15 18:30:53,,,,all,2,,1452570030065696770,,2,0.0,1452570235813085186,,2021-12-15,,,2021-12-16,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639629183927_情绪分析1.jpeg,1471065215281922050,软件信息服务,,0,1,数据治理服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639629180772_情绪分析1.jpeg,,面向多语种短文本的情绪分类,情绪分析是使用自然语言处理相关方法对带有情感色彩的主观性文本进行分析、处理、归纳和推理的过程。现存的情绪分析的方法主要分为两类，一是基于词典和规则的方法，二是基于多类分类的机器学习方法。,,30,,,0,,,人工智能,,,admin,2026-01-25 00:16:30,789,786
,,,,JK,1,0,,0,,,1,5,,,2021-12-15 18:35:28,,,,,,,1452570030065696770,,,,"1452570598934953985,1452570235813085186",,,,,,0,3,0,失效,2022-01-15,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639564516468_好.png,1471066367532728321,软件信息服务,,0,,数据治理服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639564510259_好.png,false,企业级AI操作系统,通过面向AI时代的“数据治理”、“资源管理”和“应用管理”的三方面核心能力，AIOS连通底层基础设施与上层应用软件，为各类AI操作系统开发与上线保驾护航，提供高实时、高性能、高可用的运行时支撑。,,,,,0,1,,"人工智能,生活服务",,,dsfs,2026-01-25 00:16:30,805,804
,,,,LK,1,0,,0,,,1,5,,,2021-12-15 18:38:15,,,,,,,1452570030065696770,,,,"1452570235813085186,1452570598934953985",,,,,,0,4,0,失效,2022-01-15,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639564691822_你.png,1471067067562065921,软件信息服务,,0,,数据治理服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639564685417_你.png,false,AI 文档数字化解决方案,.破性地将人工智能技术、自动机器学习技术与文档识别数字化融合，解决了传统工具建设周期长、成本高、版式兼容性差、难以迭代更新等难题。,,,,,0,1,,"人工智能,生活服务",,,dsfs,2026-01-25 00:16:29,807,804
,,,,1,1,0,,0,,,1,1,,,2021-12-15 18:43:11,,,,all,2,,1452570030065696770,,2,0.0,1452570235813085186,,2021-12-15,,,2021-12-16,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639625353982_文本1.jpeg,1471068311517134850,软件信息服务,,0,1,数据治理服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639625350462_文本1.jpeg,,面向长文本的文本分类,文本分类指对文本数据按照一定的分类体系或标准进行自动分类。,,30,,,0,,,人工智能,,,admin,2026-01-25 00:16:29,789,786
,,,,1,1,0,,0,,,1,1,,,2021-12-15 18:47:10,,,,all,2,,1452570030065696770,,2,0.0,1452570235813085186,,2021-12-15,,,2021-12-16,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639625628148_文本分类4.jpeg,1471069312139657217,软件信息服务,,0,1,数据治理服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639625624719_文本分类4.jpeg,,面向短文本的文本分类【小于200字】,文本分类指对文本数据按照一定的分类体系或标准进行自动分类。,,30,,,0,,,人工智能,,,admin,2026-01-25 00:16:28,789,786
,,,,1,1,0,,0,,,1,1,,,2021-12-15 18:55:42,,,,all,2,,1452570030065696770,,2,0.0,1452570235813085186,,2021-12-15,,,2021-12-16,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639625383038_文本分类2.jpeg,1471071459690414082,软件信息服务,,0,1,数据治理服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639625379390_文本分类2.jpeg,,面向多语种长文本的文本分类,多语言文本分类对于了解全球热点事件、领域动态、经济趋势和技术发展方向等方面具有重要意义。按,,30,,,0,,,人工智能,,,admin,2026-01-25 00:16:28,795,792
,,,,1,1,0,,0,,,1,1,,,2021-12-15 19:00:37,,,,all,2,,1452570030065696770,,2,0.0,1452570235813085186,,2021-12-15,,,2021-12-16,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639625601448_文本分类3.jpeg,1471072697752485889,软件信息服务,,0,1,数据治理服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639625598308_文本分类3.jpeg,,面向多语种短文本的文本分类,多语言文本分类对于了解全球热点事件、领域动态、经济趋势和技术发展方向等方面具有重要意义。,,30,,,0,,,人工智能,,,admin,2026-01-25 00:16:28,796,793
,,,,1,1,0,,0,,,1,1,,,2021-12-15 19:27:20,,,,all,2,,1452570030065696770,,2,0.0,1452570235813085186,,2021-12-15,,,2021-12-16,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639567639365_文本分类.png,1471079422396203009,软件信息服务,,0,1,数据治理服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639567635354_文本分类.png,,面向文本的文本纠错【小于300字】,"面向文本的文本纠错【小于300字】
识别输入文本中有错误的片段，提示错误并给出正确的文本结果",,30,,,0,,,人工智能,,,admin,2026-01-25 00:16:27,789,788
,,,,1,1,0,,0,,,1,1,,,2021-12-15 19:32:54,,,,all,2,,1452570030065696770,,2,0.0,1452570235813085186,,2021-12-15,,,2021-12-16,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639567972994_实体识别.png,1471080823688003585,软件信息服务,,0,1,数据治理服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639567967792_实体识别.png,,获取文章中时间，机构，人物，地点实体,获取文章中时间，机构，人物，地点实体,,30,,,0,,,人工智能,,,admin,2026-01-25 00:16:27,789,788
,,,,1,1,0,,0,,,1,1,人民数据管理（北京）有限公司,,2021-12-15 20:13:46,,,,all,2,,1452570030065696770,,2,0.0,"1452570554785710082,1452570323880886273",,2021-12-15,,,2021-12-16,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639626582173_微信截图_20211216114935.png,1471091105382658050,软件信息服务,,0,1,API,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639626578967_微信截图_20211216114935.png,,查询节点关系,根据企业名称、注册号或人员证件号查询多节点关联关系,,30,,,0,,,"企业服务,金融服务",,,rmsj,2026-01-25 00:16:27,794,791
,,,,11,1,0,,0,,,1,1,人民数据管理（北京）有限公司,,2021-12-15 20:23:28,,,,all,2,,1452570030065696770,,2,0.0,1452570323880886273,,2021-12-15,,,2021-12-16,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639571007080_区域经济大脑.png,1471093548774453249,软件信息服务,,0,1,API,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639571003771_区域经济大脑.png,,查询企业风险信息,根据Id，统一信用代码，注册号查询企业风险信息,,30,,,0,,,企业服务,,,rmsj,2026-01-25 00:16:26,798,795
,,,,1,1,0,,0,,,1,1,人民数据管理（北京）有限公司,,2021-12-15 20:40:37,,,,all,2,,1452570030065696770,,2,0.0,1452570323880886273,,2021-12-15,,,2021-12-16,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639626450883_微信截图_20211216114723.png,1471097864721657858,软件信息服务,,0,1,API,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639626447524_微信截图_20211216114723.png,,查询企业信息 ,查询企业信息,,30,,,0,,,企业服务,,,rmsj,2026-01-25 00:16:26,804,799
,,,,1,1,0,,0,,,1,1,人民数据管理（北京）有限公司,,2021-12-15 20:54:45,,,,all,2,,1452570030065696770,,2,0.0,1452570323880886273,,2021-12-15,,,2021-12-16,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639572884556_人民沏茶.png,1471101421785051138,软件信息服务,,0,1,API,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639572881359_人民沏茶.png,,招聘信息查询,招聘信息查询,,30,,,0,,,企业服务,,,admin,2026-01-25 00:16:26,792,791
,,,,1,1,0,,0,,,1,1,,,2021-12-15 21:45:48,,,,all,2,,1452570030065696770,,2,0.0,1452570235813085186,,2021-12-15,,,2021-12-16,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639575947240_自动摘要.png,1471114268481024002,软件信息服务,,0,1,数据治理服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1639575943152_自动摘要.png,,通用地域识别,"分析文本数据中的提及的地域信息，包含省份,城市和区县",,30,,,0,,,人工智能,,,admin,2026-01-25 00:16:25,793,792
